node,degree
22256,8
22618,4
22623,3
10916,5
12880,5
3451,1
3452,7
4810,2
7265,4
9208,3
10980,3
3454,3
6898,14
19080,21
3455,2
18295,2
20352,2
3457,8
6133,12
12020,2
12459,2
12675,3
3459,3
8230,15
8960,3
11782,4
11895,1
11939,2
12904,1
14997,2
18984,4
4155,2
4363,4
3469,3
10891,3
3470,2
10280,5
15240,10
3693,1
3473,3
21922,10
3475,13
3476,1
9749,1
4368,7
5706,4
6480,11
7345,2
10589,13
12226,7
19771,2
3479,3
22167,7
22707,12
5696,2
18671,2
3481,5
8292,5
17399,13
20825,5
3483,1
10636,3
14993,8
19363,18
19391,5
21100,6
7633,2
19008,2
3488,4
20551,4
3724,3
5440,4
7473,3
7966,2
9180,4
15649,2
3491,1
4069,2
14578,14
20602,4
3493,13
10982,13
13638,13
15362,13
15595,13
18169,19
21607,19
3494,2
4902,6
14839,2
3495,7
7170,8
8395,4
12108,6
12594,5
3496,6
4273,3
14310,6
15669,4
21598,3
4757,4
3498,7
6116,5
13339,10
3501,7
9465,7
12482,7
12811,7
15903,22
11283,7
11811,4
13132,14
15302,4
22483,8
3504,3
15039,3
19706,3
5753,4
3653,8
3694,8
4414,7
11626,3
12987,5
16100,3
19904,18
20954,6
3786,2
4711,2
12912,5
13239,5
18832,5
21970,5
3509,1
3510,1
5817,6
8756,8
21857,22
3512,1
22671,14
5052,4
13398,11
17257,5
18656,3
22733,11
23122,11
3520,2
3779,7
13623,4
3522,8
14913,14
15713,7
22849,5
8009,2
3525,2
18165,2
3526,3
22958,3
5236,4
8364,1
9635,4
17539,3
20307,4
3530,2
18717,2
5000,7
7860,7
8413,7
14386,13
14986,6
16814,13
17898,7
22993,3
3532,1
10211,1
4689,7
3534,4
3539,10
10926,6
22703,6
3540,9
3750,6
10070,7
12042,5
17082,5
3543,2
14585,1
16142,2
17041,8
3549,1
3551,10
5920,13
6351,10
6605,14
11675,14
18216,29
3770,4
12962,9
20492,12
3553,6
6531,2
8250,2
15690,2
20125,3
6276,2
19959,3
3557,3
6249,7
7196,4
18453,4
22851,4
3562,4
5355,7
5716,5
12612,5
5441,8
6502,7
3565,15
6892,9
15462,13
16701,16
17211,9
21008,9
22871,9
22883,9
3567,3
5727,3
12445,3
16455,9
5410,13
6730,14
12500,4
15596,2
21415,2
3571,2
3573,3
4175,3
3575,11
7730,16
9216,7
10368,6
15875,9
17570,22
22000,11
22838,15
3576,1
3578,3
4774,4
19385,4
14155,15
18099,5
18344,4
21787,6
9864,4
11367,2
13001,11
15080,2
3581,5
12436,4
15273,11
21012,12
6797,10
14163,2
16054,6
20870,3
3585,5
15340,7
3586,1
3587,1
19972,8
3590,1
4347,4
20613,3
3592,1
3593,2
16417,2
18398,2
4861,5
3597,7
6010,4
21621,6
10554,6
19568,4
3601,3
11843,3
14831,3
16422,3
3602,3
18096,3
4329,12
7437,12
14456,9
15853,4
9800,5
10842,1
11642,3
6607,3
9653,7
11122,3
11658,9
12122,7
14187,7
21794,7
5321,10
7951,7
13279,20
19688,9
21171,6
22183,11
3608,3
5287,3
16555,3
19684,3
7667,7
10299,9
10703,16
15067,9
17923,7
18374,7
18820,16
5531,4
18432,9
18714,4
3612,4
18460,7
19464,4
5892,2
5067,2
8669,2
17096,2
17196,2
22879,9
3619,1
18042,4
18583,4
3621,4
3623,5
13969,6
5903,3
16482,3
3626,6
3822,5
4659,6
17081,5
20538,3
3627,4
15951,4
16859,4
19715,6
3629,8
4914,6
8503,6
10330,6
21112,6
21623,13
22036,6
3630,10
4652,15
20242,4
22411,11
23005,7
3631,5
8787,5
17640,10
3632,3
18368,6
3633,7
20951,6
4855,3
10244,4
15045,2
16538,3
9006,2
14628,2
3639,6
6279,6
9926,6
12640,6
13883,6
16216,6
19835,6
3640,4
6578,3
17089,3
3644,3
9919,2
9221,3
21188,3
3649,2
18699,1
6865,1
10212,10
5157,5
9634,5
15766,2
3656,2
6990,7
3657,3
3658,5
3659,2
3660,6
4028,8
3662,3
7124,3
14956,3
3663,3
12511,3
19182,10
3665,3
12515,2
3669,1
3670,2
17150,6
21733,12
4108,5
6649,6
15927,5
5141,3
3675,1
7524,1
3677,1
10323,1
3679,5
5206,3
10981,3
22714,18
22824,10
3680,7
3935,7
5308,6
14523,7
20880,7
3681,2
5075,3
9942,5
10454,14
11430,2
14300,5
16251,2
19204,11
5466,7
6150,6
18101,4
19031,5
21408,4
3687,2
5612,2
18694,2
16648,6
3883,2
4081,4
4332,2
4440,7
7138,4
7758,14
13404,4
14194,5
17183,4
22766,4
6962,5
8646,1
8775,2
9839,3
13867,12
18423,1
19629,5
19694,7
19714,3
21968,4
22675,24
3692,4
5009,4
6528,3
15811,6
16948,15
5560,4
13150,6
14536,4
19170,4
4680,6
7396,5
8153,18
21040,13
21580,6
22236,5
4479,4
5026,4
16178,4
22137,4
3700,2
8251,2
15547,8
18945,15
21816,10
3703,13
7897,8
16509,8
17679,6
20356,11
3704,3
8341,3
6575,7
9037,4
11612,7
13285,6
13700,6
16341,6
23045,4
3908,5
6705,7
8304,7
10123,4
15660,4
21439,7
9507,3
9599,4
15174,2
17062,7
3712,1
4953,10
3713,18
5692,5
5705,7
8248,5
8859,3
13801,3
14838,9
15954,9
19595,8
20230,9
22252,10
3717,2
12569,6
11329,3
17284,3
8285,18
12706,7
13304,7
14437,3
15526,4
18020,3
19889,12
20705,4
3720,4
10978,7
18520,13
18701,5
3721,2
11598,5
3725,2
16996,3
3730,2
3732,2
21465,5
21445,5
3736,3
12535,3
3737,1
17356,1
3739,2
17790,2
3740,2
20604,2
20268,1
13624,1
3743,4
19334,9
20041,10
3744,1
17758,1
3745,1
3746,9
15232,9
3747,1
3748,1
3749,3
9958,5
7062,11
3754,5
10683,5
22887,5
12656,12
15040,16
21631,2
22626,1
3756,1
11694,1
8143,9
9785,15
11556,11
11660,3
11760,6
13660,5
13885,4
16149,5
17975,15
18753,19
19078,14
21536,7
22128,9
23104,19
17440,2
18384,10
19549,3
13356,2
17446,2
17453,2
3762,2
3763,1
14179,2
3764,2
3766,2
5102,2
20828,2
3771,2
5588,2
3772,6
15485,4
21511,5
18548,7
21105,2
5579,4
8957,2
20881,4
6384,3
14345,7
3777,1
3778,4
4251,4
4833,4
11436,4
10379,2
10380,4
21600,2
3780,2
8760,4
3783,1
3785,3
8442,2
3787,3
4862,2
7816,7
11193,2
12090,1
14475,14
16493,3
19137,2
21078,2
4548,2
3794,4
17266,2
12003,4
12891,2
18455,13
21715,3
3797,5
5020,11
11594,5
3798,3
20056,11
7008,7
9947,15
12054,10
15276,6
17507,4
18924,9
22120,5
3802,2
14821,4
17254,3
3804,3
6832,6
9142,7
11081,4
13915,3
14360,1
16159,4
19431,3
21389,13
3807,7
12156,5
13278,3
18181,4
20500,3
3808,3
8424,3
11004,3
18991,3
19944,3
3810,4
12277,4
12291,4
4276,6
14614,2
6974,2
3813,5
8529,2
15334,1
17034,3
19407,6
3816,1
11580,2
5161,8
7591,3
11509,3
13349,9
22043,3
10502,3
3820,3
5492,3
9314,4
13697,4
20195,3
20243,19
3826,3
3829,2
3831,2
3832,3
6775,6
13659,11
15093,6
19234,2
20673,13
14671,3
3839,1
15970,6
3841,5
7770,5
22831,5
13171,6
3843,3
22246,3
3848,2
3868,2
13145,2
3849,3
11362,7
16419,2
12055,12
16136,1
15305,5
19392,3
3857,1
6851,8
9841,1
13943,6
18204,12
22228,18
3859,2
16594,2
8980,8
9727,6
10428,3
20589,13
20702,6
22574,16
5594,5
3863,5
15836,5
8651,17
11555,11
13833,14
14303,21
15657,14
15658,5
18345,9
18595,14
22141,11
11513,4
20564,4
3867,1
18119,2
6588,4
13796,2
3873,2
11428,6
15356,8
3874,4
17882,2
3875,2
6781,7
17259,1
5316,4
5694,3
10971,2
12767,4
14577,1
21883,1
3882,5
12843,10
13633,6
15200,5
3885,3
12329,3
12531,3
3933,8
4653,7
5127,5
6031,7
7292,7
8553,5
9873,13
10187,6
10933,7
10962,3
11560,1
12256,2
12625,2
13745,16
16778,5
17410,10
19179,4
20144,9
20782,7
20826,4
22419,25
22967,6
3887,2
6734,22
3888,4
15317,4
15674,8
19402,4
20867,4
6303,5
3890,2
5369,2
3891,1
17240,1
3893,3
3895,4
16144,6
18371,4
3897,3
16317,3
3898,2
4424,2
3900,3
4201,1
8986,1
3903,1
3904,10
7719,13
20605,3
3906,3
17125,10
17575,10
11082,2
3910,3
3912,2
13471,4
11469,4
16357,4
17066,1
19351,11
3919,2
12182,2
13987,4
14379,4
3923,2
9795,3
17581,2
3924,4
23101,4
8094,14
12048,7
12807,7
3926,3
17416,3
3927,1
14518,1
3928,3
3932,2
11558,2
20014,2
11579,5
17833,2
20259,4
9747,2
3939,2
18659,2
3941,1
3942,4
4146,2
13409,2
18661,4
3943,2
14280,6
15916,8
5405,2
10037,4
11834,6
12496,4
13091,2
14768,4
15871,3
18547,3
3946,3
14021,3
16288,3
3947,2
15413,3
3948,3
18010,3
19315,7
19819,3
8457,3
19941,2
4448,4
12102,4
16907,5
19405,4
3952,5
17025,3
21211,3
4185,2
9585,4
10369,5
14283,2
15161,3
15889,7
20059,3
3955,5
5731,5
7791,5
9578,5
3956,3
16877,4
9698,6
10251,5
18883,6
3959,6
3960,2
14109,16
3964,5
5140,5
8200,4
18347,8
3965,7
5662,7
6488,4
12084,4
12106,4
15467,4
17263,4
17303,6
3967,2
3968,1
6773,2
6799,1
14749,3
17730,3
20684,4
3971,1
4631,2
12601,1
12977,4
14350,4
19942,4
3973,5
6442,5
18630,5
22261,5
3974,6
9197,7
11823,3
12573,13
18075,12
19931,18
5296,2
11906,8
11908,4
17851,14
18537,1
3978,4
8266,2
19902,3
22299,16
3979,4
3980,4
12071,4
23077,4
4377,7
5143,3
6562,5
10410,2
8944,7
10672,5
12248,5
21290,7
3983,3
20752,9
3986,2
9012,2
3987,1
9347,1
5855,9
3989,23
5328,14
5438,3
7141,5
7335,5
10017,4
12695,5
13214,2
16927,5
18336,12
18604,5
21468,2
3991,5
3994,3
6675,3
14624,3
15601,12
11804,2
16765,1
3997,9
6977,11
15281,12
16437,9
17563,9
3998,1
3999,4
21958,2
4003,3
15700,4
4011,1
23129,1
4012,4
4013,1
13784,5
4015,1
14200,1
4016,1
15777,6
4018,3
4026,3
19578,10
21378,3
4019,1
4020,2
10432,2
4021,1
4025,1
8929,10
11378,7
11709,4
4029,3
12886,3
6342,13
6940,13
10000,20
12221,4
12222,13
12820,14
13344,13
21471,13
4034,1
20902,3
4036,1
21048,7
14150,12
17067,9
20326,9
4040,2
4808,9
5426,4
10225,3
11194,9
21677,5
4043,3
5476,13
7005,7
13294,9
21377,7
4045,4
16059,9
4046,1
4047,1
4048,4
7928,5
9460,6
17395,1
20465,3
22241,4
10800,4
13310,8
15602,5
22051,2
4090,2
4053,13
11300,10
15667,10
20282,15
21448,10
4054,17
4767,6
12451,3
19366,6
9546,7
9621,15
11640,3
15967,12
21752,5
4060,2
7454,3
17615,2
4063,3
15506,5
17846,6
19323,5
5827,5
7610,2
13733,4
15906,4
16238,4
4067,4
10118,4
21812,6
4068,1
7117,1
4075,1
4076,3
5417,4
6858,11
9333,11
15306,4
18325,11
18568,11
21054,7
7438,1
13664,2
4084,1
7374,1
7854,1
10974,1
20777,8
15435,5
4087,6
13768,5
4088,3
22750,3
4089,3
8706,3
10578,3
13316,5
19502,3
21698,4
4093,3
9483,5
17566,5
4094,4
12193,5
4096,2
4097,5
4099,1
7683,2
4106,3
5401,22
19223,3
4107,3
15152,3
19193,3
4109,2
10695,2
4111,2
4113,7
9820,7
14256,8
18703,7
7038,1
4115,1
4119,3
4120,11
5148,6
6626,6
9022,2
10414,6
10976,6
12010,6
12950,6
4121,4
11874,2
15035,10
4122,4
5513,4
15866,4
4123,3
20077,2
4124,1
21436,1
4126,1
4127,2
5796,2
20687,5
4188,6
4470,6
6277,6
17286,6
4136,2
4138,3
16566,6
21505,3
4140,6
7235,10
16694,8
6576,3
11131,2
4143,2
7011,1
4144,2
7593,1
9592,1
13003,4
17619,4
19521,1
4874,6
10787,3
12016,2
16352,4
16570,13
20470,2
4152,4
8068,4
11356,4
4153,1
4156,1
4158,1
9657,4
10004,4
13065,4
4161,2
16558,2
4163,3
6452,8
11073,3
4165,1
17071,2
4166,5
6481,5
10616,5
21308,2
4167,2
6105,3
11929,11
4168,6
5519,3
9707,6
13146,5
4169,2
10790,5
7879,5
10697,5
10991,5
14156,1
16672,2
16797,5
17740,1
4171,3
9495,3
4172,2
4173,1
4174,3
6289,2
11272,2
16247,1
12208,2
19419,3
20484,4
4180,1
15387,4
21544,1
4183,7
4258,16
4589,10
6388,17
7159,10
4187,1
4189,2
6747,2
17547,2
4191,7
14795,10
22893,5
12712,4
11969,1
4195,1
9577,3
15072,3
19627,3
4197,5
4198,1
4199,5
6980,2
7584,5
7815,5
8506,4
11799,2
19559,6
4202,10
8946,9
10206,10
11275,10
12120,9
13602,9
21539,10
22084,9
7276,3
22839,3
8146,7
11869,4
12130,8
12444,4
15098,4
19033,4
4206,3
4777,3
12005,5
21714,3
4208,3
6597,5
10196,2
18951,3
4211,5
12672,3
16666,5
18648,3
4212,3
13324,3
13976,3
4213,1
9340,1
6850,5
7028,6
9655,4
11223,8
12892,8
13747,9
15858,12
16055,5
16805,4
19465,8
20579,5
4215,2
6662,2
11480,2
4218,1
9000,6
4219,7
11617,3
13472,3
4220,1
4222,3
21615,4
4760,5
11068,6
11318,5
16414,2
19759,2
21976,2
4226,4
18725,4
19437,4
8111,5
17382,4
4230,4
19689,4
19690,4
20901,4
10051,13
13411,7
15610,7
16514,8
16515,8
9470,5
13849,9
20092,2
4238,4
5951,2
15848,3
7164,4
7801,8
12819,4
22312,4
11909,6
22783,12
12399,1
15731,1
20803,2
4247,6
7504,6
11813,6
20700,6
4249,3
11920,3
22506,3
4252,6
4292,6
5478,10
13567,6
21805,8
22094,6
4253,1
17138,7
17423,4
19110,4
21453,5
4257,13
12728,4
18821,4
20959,8
22504,4
22689,10
7174,12
8499,18
11459,9
11526,10
4260,3
7977,5
10953,9
18581,4
4261,7
6066,4
11117,4
17513,4
20279,4
4262,10
4995,11
6432,11
16756,9
22139,20
23098,25
4263,2
9368,2
16126,3
20993,6
4266,5
5024,2
20330,4
4267,3
4268,8
20612,3
4270,4
9136,5
4472,6
11284,6
12910,6
8815,1
4275,4
6460,4
7219,4
19448,4
18073,4
20512,6
20567,3
4279,3
13085,6
4281,2
8751,4
10770,2
14368,9
16536,8
16581,2
16667,4
4284,13
8548,19
10313,10
12335,10
13682,10
14472,13
16121,2
17468,6
4291,4
13635,7
17237,8
4294,14
10521,14
14066,18
17971,14
21991,14
4297,1
4299,3
17737,5
18652,4
4304,4
11014,4
21575,8
6736,3
15253,3
4308,5
6615,14
18679,5
4309,2
4311,5
10281,6
14231,5
19790,8
4312,6
9362,2
9806,2
11990,6
12325,9
15604,2
16044,5
16452,8
4318,4
15323,4
8406,5
13129,10
15973,4
21738,4
22742,3
4321,2
8194,2
4322,4
8688,4
18636,5
20203,7
21175,9
15138,7
4324,1
4327,1
4328,2
9068,2
20290,11
10517,5
10728,5
20738,5
4330,2
20441,2
4333,8
6757,14
12817,10
16359,1
5198,7
15852,11
4338,3
11074,3
16218,4
4339,5
12510,5
15388,5
19042,5
4340,6
9148,3
4980,1
7424,4
9291,3
17324,6
17924,11
6359,13
7297,8
10409,3
19508,5
4349,1
4460,5
10540,5
5305,18
5315,7
9094,8
10257,4
10561,13
10815,10
15946,10
15958,10
18761,6
19163,9
20614,10
21593,4
4353,3
12392,18
15235,12
4354,4
4355,6
4356,3
7024,3
7629,3
18005,3
16552,5
4360,2
20622,2
4361,4
9941,2
12341,4
4362,1
17901,4
21262,2
22856,5
4367,2
10643,2
13512,9
14006,1
19722,14
20991,2
21432,6
22730,3
18234,1
18260,3
22570,9
5825,6
6075,4
7819,3
20487,8
4372,3
7162,1
9057,3
11904,5
12822,2
10210,4
13841,4
15025,4
18040,5
4378,2
20725,2
4381,3
4382,2
11133,2
7491,8
18946,10
22359,15
18487,1
4386,1
9385,1
4390,1
4392,2
10841,1
22621,1
11071,5
16851,3
21513,4
4395,1
4396,6
6473,1
10822,5
12191,5
17953,5
18509,5
19909,5
4397,1
5010,1
13216,9
15167,1
4400,1
5146,8
22106,4
22307,4
16626,6
4404,3
19057,3
5757,3
8628,4
13396,3
19022,2
19244,5
22181,4
22994,5
4409,2
14239,5
21848,2
4410,3
10769,4
5823,3
8556,2
11727,2
15987,2
22462,3
22828,2
4413,4
8911,7
13025,9
16275,18
16315,7
17157,9
18214,12
11027,7
12348,3
17766,3
21726,3
6581,8
10166,6
10775,9
11932,12
16540,5
17430,5
17558,2
18546,4
18923,7
19091,8
21434,3
4420,7
13416,9
13872,1
13876,1
16622,3
19089,3
15614,1
4425,2
9876,12
9396,2
18994,2
4428,3
4592,6
15739,3
4429,4
4431,11
4742,12
9284,10
10593,9
16061,9
16212,5
17972,9
19211,12
19963,9
4432,3
9013,5
4433,2
6398,2
4978,4
6826,4
4435,3
4437,4
4465,5
7177,3
12978,2
4439,2
17249,2
12565,3
14918,9
15846,6
4441,1
22039,6
7194,3
11739,3
10523,1
4445,2
13634,2
14267,4
16046,8
19353,7
4447,3
7380,2
4450,1
5246,1
4453,1
4456,2
12838,2
4457,4
5581,6
6972,4
13072,13
15354,12
16454,2
20838,4
21484,1
4459,1
22663,2
4461,4
4709,3
7550,4
10537,3
19149,4
4463,7
7409,12
19546,6
23124,6
4464,3
9901,2
4467,3
7749,5
19169,5
9485,4
18905,3
19233,2
22058,1
4476,5
5991,7
16526,3
19766,4
6776,3
4806,3
4864,5
6916,5
9737,5
12077,3
12234,2
14500,12
15518,3
21659,3
12739,16
14858,6
18424,5
4484,1
16070,1
4485,2
19354,5
4496,4
5018,3
6169,7
6899,4
7111,4
7547,11
7612,2
10066,3
15380,3
16835,2
18148,4
22313,3
12046,6
13853,6
12104,6
6199,2
8076,2
18138,6
19007,2
4494,5
6390,5
9265,5
20018,9
4495,2
4498,4
12521,4
22720,5
4499,1
4629,1
4501,4
21829,8
4506,1
11881,2
22326,8
4510,1
8269,1
4511,2
4512,1
4513,1
4514,4
7295,4
9065,4
4515,2
22364,2
4517,1
4518,2
4521,3
22244,3
22599,3
4522,7
11997,6
17522,4
10571,4
4525,8
6591,5
10747,3
11979,3
15556,3
16470,3
19802,8
22676,3
4527,2
18277,2
4529,1
21079,1
11780,9
4532,3
4534,4
16426,4
4535,3
8093,3
8679,4
4536,7
10204,11
16050,7
20430,1
4540,4
4541,3
5939,7
18470,4
4543,12
6999,12
9251,12
12179,15
19404,12
12025,4
12657,5
4545,8
9688,8
4546,6
7808,3
21762,3
10443,3
18927,3
21671,3
17503,5
4550,2
4552,4
6644,4
10256,4
15195,4
16017,4
4893,2
4554,4
10631,2
15046,18
4555,7
10394,5
16072,5
4560,2
15513,2
4561,4
5279,4
10564,6
18502,13
22277,5
4776,5
5737,8
15564,9
4563,1
15981,17
4567,2
13018,2
4569,2
16484,5
21696,3
4570,3
20247,2
5501,10
8257,4
13485,5
15355,3
4574,3
6910,2
11244,1
4577,4
7885,4
11229,4
4579,2
17329,4
4580,9
8059,6
8409,12
9665,9
10970,6
13847,4
16221,4
20573,6
4583,1
4585,1
13026,1
4586,2
7644,7
6364,7
7080,7
8106,7
12331,7
19411,7
23107,7
10152,1
11143,3
13488,3
5882,4
4600,2
13373,2
19579,3
4606,3
22914,3
4607,3
18105,12
4608,2
18625,11
4610,1
4622,10
11722,7
6200,10
6759,4
9459,4
9583,4
13263,4
17713,5
18271,4
22394,3
4617,4
5165,8
8290,4
4618,5
4619,1
16383,2
17264,4
17963,2
23123,5
4625,2
17088,3
6443,3
7776,5
9058,3
10860,4
11495,1
17381,3
17571,3
18314,7
5668,5
8045,14
9767,4
10507,5
11375,6
12327,12
13077,4
14505,5
17124,2
17141,12
17368,4
4632,2
9185,1
4633,2
6122,5
7941,1
10269,5
20501,2
22075,2
4635,1
10301,3
4638,8
4639,3
15056,3
15223,3
21766,3
4642,12
14216,8
15955,11
4643,4
14340,4
18601,4
20575,5
8546,5
4647,4
12954,5
13977,2
17112,2
4648,2
8318,2
4649,1
20064,1
4650,1
11349,1
21992,3
22354,6
22962,2
4654,3
22505,3
8480,15
5989,1
7856,4
10538,1
18305,1
4658,4
6970,1
15519,7
4661,3
19989,11
20945,7
22761,8
7762,2
4664,2
4665,1
4666,4
14750,4
16138,4
16728,4
11390,2
4670,2
10843,2
4672,7
4843,2
15837,3
15976,5
21885,4
6535,3
4674,1
14312,3
17883,3
4676,1
7109,4
20641,12
4682,1
4683,5
4684,1
5957,2
4686,2
6033,2
14266,2
4687,6
10143,6
8864,6
10915,9
20886,1
22061,3
5111,5
7595,5
4693,2
8080,2
8851,4
12590,5
14364,3
15784,15
22157,5
8696,7
17488,4
19021,7
19333,7
4699,1
14198,7
16893,18
22074,23
4708,2
9067,5
12816,2
4710,3
12529,2
13583,1
4712,3
20486,3
11254,1
4715,14
9652,4
16492,2
17521,11
20222,8
20384,8
5081,5
14122,2
14702,2
20300,5
4720,2
22405,18
4721,2
4722,2
4723,6
18208,6
5065,4
7818,6
7863,11
10662,6
14173,13
14910,10
15086,3
16962,10
18603,3
22174,10
22752,13
4727,3
9649,3
4729,2
8818,3
14238,2
4730,2
7930,2
21063,2
16026,1
4732,1
7960,9
11566,15
14630,14
17108,12
17643,3
22351,4
4736,5
9044,5
12754,5
9454,6
16999,4
22357,11
22940,4
4738,2
4740,5
15793,5
20322,5
20753,5
4891,7
4745,2
13629,1
4748,6
5643,8
5699,6
11706,6
14063,6
4750,1
13268,5
16206,4
8232,1
9518,1
16457,4
4758,11
7156,4
8689,3
10907,7
14779,3
17432,5
19466,6
22213,5
4759,1
11083,3
16720,3
5055,3
7830,7
8379,8
9793,6
12957,5
22323,4
4763,1
19092,1
12107,3
22216,2
4765,1
4766,2
8495,5
12422,5
16078,11
16858,15
17592,5
19035,17
23091,9
6737,1
4778,3
22911,8
17806,10
18640,10
21597,15
21985,10
17818,2
4783,2
14369,2
15383,2
4784,2
4785,8
7074,5
10477,6
4787,5
6162,3
12014,3
12630,2
16968,3
17611,2
4788,1
11482,9
12212,9
4792,1
10587,2
13048,2
4794,4
4795,4
22737,4
7055,8
18202,8
4797,3
15524,3
4885,15
21125,15
4803,2
5416,9
20073,3
10243,3
12918,5
6280,5
13579,7
20119,5
20577,5
11730,4
22019,6
4817,4
14987,8
4818,1
4819,2
20447,14
21190,4
4820,1
5235,3
8096,4
15912,2
17216,4
18311,13
4822,2
16381,2
19974,5
4826,2
18050,12
4828,2
13514,2
14237,2
4836,6
11728,6
4837,1
4838,2
21182,2
4839,2
16839,2
19238,2
4840,2
11845,2
4841,1
10506,1
16630,3
4846,3
16818,3
7485,13
8215,2
4848,1
13905,1
4851,7
8335,7
15131,3
18559,7
20697,3
9569,7
11543,7
4858,7
10742,6
4859,1
4860,6
10106,9
11110,10
11383,1
18117,5
4863,14
4865,5
4867,2
14385,3
16152,5
8380,7
12888,10
22268,10
4869,3
13754,3
14085,3
4870,7
4879,1
8289,2
6016,7
7742,5
16109,5
19887,5
19953,4
18407,6
8870,3
11256,6
13782,14
14067,1
5913,8
13412,8
19639,10
4886,3
10436,3
13809,3
21860,3
4889,1
14447,3
4890,9
6878,9
9482,9
21043,9
21670,6
22757,6
23088,9
4892,9
4894,9
8610,9
10064,9
22402,9
4895,1
4896,1
9287,2
6716,8
7465,3
10724,3
11947,8
12876,8
17371,5
18698,2
19201,12
4898,14
8694,7
20049,14
21957,15
21690,7
4900,3
17673,4
5987,4
14013,3
20387,2
18299,3
18302,4
4903,6
4904,6
6422,3
22309,3
7859,2
11009,2
17593,1
22773,3
14856,3
19585,2
4908,2
4910,5
5056,4
22890,2
4912,2
6069,14
9921,13
12885,11
13017,7
14376,11
15688,17
22558,11
4915,1
4917,2
4918,3
19533,3
4919,2
21026,3
4923,6
15498,6
20514,6
7118,17
4926,1
4927,4
5186,3
18129,9
18394,11
20581,3
6794,6
6795,3
7398,6
8169,15
10746,4
13566,5
14257,2
16721,6
18340,5
20540,15
22857,25
15294,2
4931,3
9821,3
10060,3
22995,3
7037,3
17122,3
19497,3
19732,8
4936,2
4937,5
7740,6
10765,2
17009,4
21173,4
4938,1
4939,1
19896,1
4941,1
4944,5
5963,3
10801,10
4945,3
7187,5
22590,6
11964,2
18358,7
18733,7
22005,1
15404,10
22223,15
4948,5
7268,5
4949,3
4952,7
9088,9
16801,6
9567,3
11570,4
13225,2
18981,8
22782,3
4958,4
8102,4
8796,13
18837,4
21872,4
5240,9
8934,4
9152,4
10335,4
14120,4
14476,6
17178,2
18840,3
19707,2
22288,3
22427,2
5121,9
7641,13
13493,13
14055,9
20272,9
8163,1
10700,8
13549,8
17665,8
4965,2
9716,2
11729,5
18376,14
20157,5
9740,5
10249,7
20915,1
7903,7
14633,11
15763,3
16087,13
19180,10
19216,5
20051,3
20052,3
20071,6
20858,9
4972,2
13570,2
4974,1
11235,1
5327,6
11412,12
12971,14
13121,11
13136,8
16021,1
16660,4
18471,5
20928,1
20931,9
21825,6
22992,5
4976,1
19450,1
8414,2
10286,3
10468,4
13821,2
20812,2
21892,2
4982,2
18196,2
7328,2
7823,5
9896,11
10034,1
12789,6
17235,5
4984,2
5801,8
7023,6
14541,6
14718,15
4989,6
5897,1
16959,12
19426,1
10690,6
18236,3
19880,4
4991,4
4993,7
8432,7
18192,22
4994,2
5455,2
13455,5
4998,2
6015,2
10795,9
5576,8
7961,5
5001,3
5003,4
5004,4
9992,2
5005,4
9935,4
12074,7
17764,4
5197,5
5969,6
5007,3
8130,3
5008,1
6045,7
6891,18
8079,18
8264,18
8303,14
8676,8
13126,26
13461,7
13582,8
14020,28
14970,12
19104,18
19671,14
20106,18
20129,14
5014,1
5015,3
5017,2
14766,8
5019,3
9686,4
13960,4
18172,5
19472,4
6406,1
7496,4
13115,2
18629,4
18651,4
20710,2
22399,4
5023,3
20338,6
5025,3
15094,2
18261,1
5027,4
8056,4
12340,5
5029,8
21596,3
5030,3
5031,1
9544,3
20310,2
5033,6
9030,6
10944,6
11630,17
5034,3
19897,2
5036,1
8860,6
5040,3
8388,11
22678,8
5045,3
12153,6
5046,1
18070,3
9048,13
9209,5
10203,4
10221,6
13676,16
14099,27
19928,2
19929,1
19935,11
20490,3
20493,3
5048,3
14763,19
14775,5
5049,5
6043,8
5050,2
13843,3
18125,3
5051,1
5053,1
10474,1
5057,3
10549,2
15985,5
5059,4
10098,2
13318,2
21296,1
23054,2
5061,1
5068,2
5069,2
14451,2
5070,1
20934,1
5072,1
22875,1
5073,7
5389,4
8038,5
14203,4
16869,5
19657,5
21095,8
21304,1
5076,3
5078,2
10485,1
12370,1
5080,5
23020,2
14144,6
5084,2
19801,1
5085,2
11202,2
19136,3
5086,1
20236,6
5087,1
5089,2
14604,2
5090,4
9001,4
13392,4
19245,4
8206,3
13249,3
5092,5
5226,1
6624,5
11665,4
12689,5
6539,8
9831,8
12251,12
22372,11
5099,5
5665,7
10164,7
18456,5
5100,15
6054,18
7577,7
8445,7
13762,7
14091,7
22100,7
5101,5
17219,5
20376,6
5104,3
14204,3
5105,1
15625,6
6968,7
22734,4
5110,2
5980,2
5115,2
22413,7
5411,4
10112,6
14526,8
5118,4
6026,4
5120,3
14087,3
14662,3
19888,3
5122,4
12726,9
14106,11
18864,7
6028,10
6051,20
8640,18
9391,21
10296,11
10497,7
10705,14
10796,7
12145,10
12165,7
12760,7
13458,10
14491,10
14735,11
14764,12
14896,13
10035,28
18201,7
23009,5
5126,6
6905,7
15299,5
5130,1
20148,8
5131,3
5946,1
11259,2
12330,2
13712,2
17269,3
5137,10
21322,6
21990,6
22545,6
22922,7
